0.285285 -0.413620 0.542637 0.999996
0.290290 -0.436272 0.521449 0.999753
0.295295 -0.458651 0.499935 0.998883
0.300300 -0.480743 0.478107 0.997388
0.305305 -0.502533 0.455980 0.995268
0.310310 -0.524009 0.433568 0.992525
0.315315 -0.545157 0.410884 0.989160
0.320320 -0.565964 0.387943 0.985176
0.325325 -0.586416 0.364758 0.980575
0.330330 -0.606500 0.341346 0.975360
0.335335 -0.626205 0.317719 0.969535
0.340340 -0.645518 0.293894 0.963102
0.345345 -0.664427 0.269885 0.956066
0.350350 -0.682919 0.245706 0.948431
0.355355 -0.700984 0.221374 0.940202
0.360360 -0.718610 0.196903 0.931385
0.365365 -0.735786 0.172309 0.921984
0.370370 -0.752501 0.147607 0.912006
0.375375 -0.768745 0.122812 0.901457
0.380380 -0.784508 0.097941 0.890343
0.385385 -0.799779 0.073008 0.878672
0.390390 -0.814549 0.048030 0.866450
0.395395 -0.828810 0.023021 0.853686
0.400400 -0.842551 -0.002002 0.840388
0.405405 -0.855765 -0.027024 0.826563
0.410410 -0.868442 -0.052029 0.812220
0.415415 -0.880576 -0.077001 0.797369
0.420420 -0.892159 -0.101925 0.782018
0.425425 -0.903183 -0.126785 0.766178
0.430430 -0.913641 -0.151566 0.749858
0.435435 -0.923527 -0.176252 0.733069
0.440440 -0.932835 -0.200827 0.715820
0.445445 -0.941558 -0.225277 0.698123
0.450450 -0.949692 -0.249586 0.679989
0.455455 -0.957232 -0.273738 0.661429
0.460460 -0.964171 -0.297719 0.642455
0.465465 -0.970508 -0.321513 0.623079
0.470470 -0.976236 -0.345107 0.603312
0.475475 -0.981353 -0.368484 0.583168
0.480480 -0.985855 -0.391630 0.562658
0.485485 -0.989740 -0.414531 0.541796
0.490490 -0.993006 -0.437173 0.520595
0.495495 -0.995649 -0.459540 0.499068
0.500501 -0.997669 -0.481620 0.477228
0.505506 -0.999064 -0.503399 0.455089
0.510511 -0.999834 -0.524862 0.432666
0.515516 -0.999977 -0.545996 0.409971
0.520521 -0.999494 -0.566789 0.387020
0.525526 -0.998386 -0.587226 0.363826
0.530531 -0.996652 -0.607296 0.340405
0.535536 -0.994294 -0.626986 0.316770
0.540541 -0.991313 -0.646282 0.292937
0.545546 -0.987712 -0.665175 0.268921
0.550551 -0.983492 -0.683650 0.244736
0.555556 -0.978656 -0.701698 0.220398
0.560561 -0.973207 -0.719306 0.195922
0.565566 -0.967149 -0.736464 0.171323
0.570571 -0.960485 -0.753160 0.146617
0.575576 -0.953220 -0.769385 0.121819
0.580581 -0.945358 -0.785128 0.096945
0.585586 -0.936903 -0.800379 0.072010
0.590591 -0.927863 -0.815130 0.047030
0.595596 -0.918241 -0.829369 0.022020
0.600601 -0.908044 -0.843090 -0.003003
0.605606 -0.897278 -0.856282 -0.028024
0.610611 -0.885951 -0.868938 -0.053028
0.615616 -0.874068 -0.881050 -0.077999
0.620621 -0.861639 -0.892611 -0.102921
0.625626 -0.848669 -0.903612 -0.127778
0.630631 -0.835169 -0.914047 -0.152555
0.635636 -0.821145 -0.923911 -0.177237
0.640641 -0.806607 -0.933195 -0.201808
0.645646 -0.791564 -0.941895 -0.226252
0.650651 -0.776025 -0.950005 -0.250555
0.655656 -0.760001 -0.957521 -0.274701
0.660661 -0.743500 -0.964437 -0.298674
0.665666 -0.726534 -0.970748 -0.322461
0.670671 -0.709113 -0.976452 -0.346046
0.675676 -0.691248 -0.981545 -0.369414
0.680681 -0.672950 -0.986022 -0.392551
0.685686 -0.654230 -0.989883 -0.415442
0.690691 -0.635101 -0.993123 -0.438073
0.695696 -0.615574 -0.995742 -0.460429
0.700701 -0.595662 -0.997737 -0.482497
0.705706 -0.575376 -0.999107 -0.504263
0.710711 -0.554731 -0.999851 -0.525713
0.715716 -0.533737 -0.999970 -0.546834
0.720721 -0.512410 -0.999462 -0.567613
0.725726 -0.490762 -0.998328 -0.588036
0.730731 -0.468806 -0.996569 -0.608091
0.735736 -0.446557 -0.994186 -0.627765
0.740741 -0.424029 -0.991181 -0.647046
0.745746 -0.401234 -0.987555 -0.665922
0.750751 -0.378189 -0.983310 -0.684381
0.755756 -0.354906 -0.978450 -0.702411
0.760761 -0.331402 -0.972976 -0.720001
0.765766 -0.307690 -0.966894 -0.737140
0.770771 -0.283785 -0.960206 -0.753818
0.775776 -0.259702 -0.952917 -0.770024
0.780781 -0.235457 -0.945031 -0.785748
0.785786 -0.211064 -0.936553 -0.800979
0.790791 -0.186540 -0.927489 -0.815709
0.795796 -0.161898 -0.917844 -0.829928
0.800801 -0.137155 -0.907624 -0.843628
0.805806 -0.112326 -0.896836 -0.856799
0.810811 -0.087427 -0.885486 -0.869433
0.815816 -0.062473 -0.873582 -0.881523
0.820821 -0.037480 -0.861130 -0.893061
0.825826 -0.012463 -0.848140 -0.904040
0.830831 0.012561 -0.834618 -0.914453
0.835836 0.037578 -0.820573 -0.924293
0.840841 0.062571 -0.806015 -0.933554
0.845846 0.087524 -0.790952 -0.942231
0.850851 0.112423 -0.775394 -0.950317
0.855856 0.137252 -0.759350 -0.957809
0.860861 0.161995 -0.742830 -0.964701
0.865866 0.186636 -0.725846 -0.970988
0.870871 0.211160 -0.708407 -0.976668
0.875876 0.235552 -0.690524 -0.981736
0.880881 0.259797 -0.672209 -0.986189
0.885886 0.283879 -0.653473 -0.990024
0.890891 0.307783 -0.634327 -0.993240
0.895896 0.331494 -0.614785 -0.995834
0.900901 0.354998 -0.594857 -0.997804
0.905906 0.378279 -0.574557 -0.999149
0.910911 0.401324 -0.553897 -0.999868
0.915916 0.424117 -0.532891 -0.999961
0.920921 0.446645 -0.511550 -0.999429
0.925926 0.468893 -0.489890 -0.998270
0.930931 0.490847 -0.467922 -0.996486
0.935936 0.512494 -0.445661 -0.994078
0.940941 0.533820 -0.423122 -0.991048
0.945946 0.554812 -0.400317 -0.987397
0.950951 0.575456 -0.377262 -0.983127
0.955956 0.595740 -0.353970 -0.978242
0.960961 0.615651 -0.330457 -0.972745
0.965966 0.635177 -0.306737 -0.966638
0.970971 0.654304 -0.282825 -0.959926
0.975976 0.673022 -0.258735 -0.952613
0.980981 0.691319 -0.234484 -0.944703
0.985986 0.709182 -0.210086 -0.936202
0.990991 0.726601 -0.185556 -0.927114
0.995996 0.743566 -0.160910 -0.917446
1.001001 0.760064 -0.136163 -0.907203
1.006006 0.776087 -0.111331 -0.896392
1.011011 0.791624 -0.086430 -0.885020
1.016016 0.806665 -0.061474 -0.873094
1.021021 0.821201 -0.036479 -0.860621
1.026026 0.835223 -0.011462 -0.847609
1.031031 0.848721 0.013562 -0.834066
1.036036 0.861688 0.038578 -0.820001
1.041041 0.874116 0.063570 -0.805422
1.046046 0.885996 0.088522 -0.790339
1.051051 0.897321 0.113418 -0.774761
1.056056 0.908085 0.138243 -0.758698
1.061061 0.918279 0.162982 -0.742160
1.066066 0.927899 0.187619 -0.725157
1.071071 0.936938 0.212138 -0.707700
1.076076 0.945390 0.236525 -0.689800
1.081081 0.953249 0.260763 -0.671467
1.086086 0.960512 0.284838 -0.652715
1.091091 0.967174 0.308735 -0.633553
1.096096 0.973230 0.332438 -0.613995
1.101101 0.978676 0.355934 -0.594052
1.106106 0.983509 0.379206 -0.573738
1.111111 0.987727 0.402241 -0.553064
1.116116 0.991326 0.425024 -0.532043
1.121121 0.994304 0.447540 -0.510690
1.126126 0.996660 0.469777 -0.489017
1.131131 0.998391 0.491719 -0.467037
1.136136 0.999497 0.513354 -0.444765
1.141141 0.999978 0.534666 -0.422215
1.146146 0.999832 0.555645 -0.399400
1.151151 0.999060 0.576275 -0.376335
1.156156 0.997662 0.596544 -0.353034
1.161161 0.995640 0.616440 -0.329512
1.166166 0.992994 0.635949 -0.305784
1.171171 0.989726 0.655061 -0.281864
1.176176 0.985839 0.673762 -0.257768
1.181181 0.981334 0.692041 -0.233511
1.186186 0.976215 0.709887 -0.209107
1.191191 0.970484 0.727289 -0.184572
1.196196 0.964145 0.744235 -0.159922
1.201201 0.957203 0.760715 -0.135172
1.206206 0.949662 0.776718 -0.110337
1.211211 0.941525 0.792235 -0.085432
1.216216 0.932800 0.807256 -0.060475
1.221221 0.923489 0.821772 -0.035479
1.226226 0.913601 0.835773 -0.010461
1.231231 0.903141 0.849250 0.014563
1.236236 0.892115 0.862196 0.039578
1.241241 0.880530 0.874602 0.064569
1.246246 0.868394 0.886460 0.089519
1.251251 0.855714 0.897763 0.114413
1.256256 0.842498 0.908503 0.139235
1.261261 0.828755 0.918675 0.163970
1.266266 0.814493 0.928272 0.188602
1.271271 0.799720 0.937287 0.213117
1.276276 0.784447 0.945715 0.237497
1.281281 0.768683 0.953551 0.261730
1.286286 0.752437 0.960790 0.285798
1.291291 0.735720 0.967428 0.309687
1.296296 0.718542 0.973459 0.333382
1.301301 0.700914 0.978881 0.356869
1.306306 0.682848 0.983690 0.380132
1.311311 0.664354 0.987883 0.403157
1.316316 0.645443 0.991457 0.425929
1.321321 0.626129 0.994410 0.448435
1.326326 0.606423 0.996741 0.470660
1.331331 0.586336 0.998447 0.492591
1.336336 0.565883 0.999529 0.514212
1.341341 0.545075 0.999984 0.535512
1.346346 0.523926 0.999813 0.556477
1.351351 0.502449 0.999016 0.577093
1.356356 0.480657 0.997593 0.597347
1.361361 0.458564 0.995546 0.617228
1.366366 0.436184 0.992875 0.636722
1.371371 0.413531 0.989583 0.655817
1.376376 0.390619 0.985670 0.674501
1.381381 0.367462 0.981141 0.692764
1.386386 0.344075 0.975997 0.710592
1.391391 0.320473 0.970242 0.727975
1.396396 0.296670 0.963879 0.744903
1.401401 0.272681 0.956913 0.761364
1.406406 0.248521 0.949348 0.777348
1.411411 0.224206 0.941188 0.792846
1.416416 0.199750 0.932438 0.807847
1.421421 0.175170 0.923105 0.822342
1.426426 0.150479 0.913194 0.836322
1.431431 0.125695 0.902710 0.849778
1.436436 0.100831 0.891662 0.862703
1.441441 0.075905 0.880055 0.875087
1.446446 0.050931 0.867897 0.886923
1.451451 0.025925 0.855196 0.898203
1.456456 0.000903 0.841959 0.908921
1.461461 -0.024120 0.828194 0.919070
1.466466 -0.049127 0.813911 0.928644
1.471471 -0.074104 0.799119 0.937635
1.476476 -0.099034 0.783826 0.946040
1.481481 -0.123903 0.768042 0.953852
1.486486 -0.148694 0.751777 0.961067
1.491491 -0.173391 0.735041 0.967681
1.496496 -0.197980 0.717846 0.973688
1.501502 -0.222446 0.700200 0.979085
1.506507 -0.246771 0.682116 0.983869
1.511512 -0.270943 0.663605 0.988038
1.516517 -0.294944 0.644679 0.991587
1.521522 -0.318761 0.625348 0.994515
1.526527 -0.342379 0.605626 0.996821
1.531532 -0.365781 0.585525 0.998503
1.536537 -0.388955 0.565057 0.999559
1.541542 -0.411886 0.544236 0.999989
1.546547 -0.434558 0.523073 0.999793
1.551552 -0.456958 0.501583 0.998971
1.556557 -0.479072 0.479779 0.997523
1.561562 -0.500886 0.457674 0.995451
1.566567 -0.522387 0.435283 0.992755
1.571572 -0.543560 0.412619 0.989438
1.576577 -0.564393 0.389697 0.985501
1.581582 -0.584872 0.366531 0.980947
1.586587 -0.604985 0.343135 0.975779
1.591592 -0.624720 0.319524 0.969999
1.596597 -0.644063 0.295713 0.963612
1.601602 -0.663003 0.271718 0.956622
1.606607 -0.681527 0.247551 0.949033
1.611612 -0.699625 0.223230 0.940849
1.616617 -0.717285 0.198770 0.932076
1.621622 -0.734495 0.174184 0.922720
1.626627 -0.751246 0.149490 0.912785
1.631632 -0.767526 0.124702 0.902279
1.636637 -0.783326 0.099836 0.891208
1.641642 -0.798635 0.074907 0.879579
1.646647 -0.813443 0.049931 0.867399
1.651652 -0.827743 0.024924 0.854676
1.656657 -0.841524 -0.000098 0.841418
1.661662 -0.854778 -0.025120 0.827633
1.666667 -0.867497 -0.050127 0.813329
1.671672 -0.879672 -0.075102 0.798517
1.676677 -0.891297 -0.100031 0.783204
1.681682 -0.902364 -0.124896 0.767400
1.686687 -0.912865 -0.149683 0.751117
1.691692 -0.922795 -0.174377 0.734362
1.696697 -0.932147 -0.198962 0.717148
1.701702 -0.940915 -0.223421 0.699485
1.706707 -0.949094 -0.247741 0.681384
1.711712 -0.956679 -0.271906 0.662856
1.716717 -0.963665 -0.295901 0.643913
1.721722 -0.970047 -0.319710 0.624567
1.726727 -0.975821 -0.343319 0.604829
1.731732 -0.980985 -0.366713 0.584713
1.736737 -0.985534 -0.389877 0.564231
1.741742 -0.989466 -0.412798 0.543395
1.746747 -0.992779 -0.435459 0.522220
1.751752 -0.995470 -0.457848 0.500717
1.756757 -0.997537 -0.479951 0.478900
1.761762 -0.998980 -0.501752 0.456784
1.766767 -0.999797 -0.523240 0.434381
1.771772 -0.999988 -0.544400 0.411707
1.776777 -0.999553 -0.565219 0.388775
1.781782 -0.998492 -0.585684 0.365599
1.786787 -0.996806 -0.605782 0.342194
1.791792 -0.994495 -0.625501 0.318576
1.796797 -0.991562 -0.644828 0.294757
1.801802 -0.988007 -0.663752 0.270754
1.806807 -0.983834 -0.682260 0.246582
1.811812 -0.979045 -0.700340 0.222255
1.816817 -0.973643 -0.717982 0.197788
1.821822 -0.967631 -0.735174 0.173198
1.826827 -0.961013 -0.751906 0.148500
1.831832 -0.953794 -0.768167 0.123708
1.836837 -0.945977 -0.783947 0.098839
1.841842 -0.937567 -0.799237 0.073909
1.846847 -0.928571 -0.814025 0.048932
1.851852 -0.918993 -0.828304 0.023924
1.856857 -0.908840 -0.842064 -0.001099
1.861862 -0.898117 -0.855297 -0.026121
1.866867 -0.886832 -0.867994 -0.051127
1.871872 -0.874992 -0.880148 -0.076100
1.876877 -0.862603 -0.891751 -0.101026
1.881882 -0.849675 -0.902795 -0.125889
1.886887 -0.836214 -0.913273 -0.150673
1.891892 -0.822230 -0.923180 -0.175363
1.896897 -0.807731 -0.932509 -0.199942
1.901902 -0.792726 -0.941254 -0.224397
1.906907 -0.777225 -0.949409 -0.248711
1.911912 -0.761237 -0.956970 -0.272869
1.916917 -0.744772 -0.963932 -0.296857
1.921922 -0.727841 -0.970289 -0.320658
1.926927 -0.710454 -0.976040 -0.344259
1.931932 -0.692622 -0.981179 -0.367644
1.936937 -0.674357 -0.985703 -0.390799
1.941942 -0.655669 -0.989611 -0.413709
1.946947 -0.636571 -0.992899 -0.436360
1.951952 -0.617073 -0.995564 -0.458738
1.956957 -0.597190 -0.997607 -0.480829
1.961962 -0.576933 -0.999025 -0.502618
1.966967 -0.556314 -0.999817 -0.524093
1.971972 -0.535347 -0.999983 -0.545239
1.976977 -0.514044 -0.999523 -0.566044
1.981982 -0.492420 -0.998436 -0.586495
1.986987 -0.470487 -0.996725 -0.606578
1.991992 -0.448260 -0.994390 -0.626282
1.996997 -0.425752 -0.991431 -0.645593
2.002002 -0.402978 -0.987852 -0.664500
2.007007 -0.379951 -0.983655 -0.682991
2.012012 -0.356686 -0.978841 -0.701054
2.017017 -0.333198 -0.973414 -0.718678
2.022022 -0.309501 -0.967378 -0.735853
2.027027 -0.285610 -0.960736 -0.752566
2.032032 -0.261540 -0.953492 -0.768808
2.037037 -0.237307 -0.945652 -0.784568
2.042042 -0.212925 -0.937219 -0.799838
2.047047 -0.188410 -0.928199 -0.814606
2.052052 -0.163777 -0.918598 -0.828865
2.057057 -0.139041 -0.908422 -0.842604
2.062062 -0.114218 -0.897676 -0.855815
2.067067 -0.089323 -0.886369 -0.868491
2.072072 -0.064373 -0.874507 -0.880623
2.077077 -0.039382 -0.862097 -0.892203
2.082082 -0.014367 -0.849147 -0.903225
2.087087 0.010657 -0.835665 -0.913681
2.092092 0.035675 -0.821660 -0.923565
2.097097 0.060670 -0.807141 -0.932870
2.102102 0.085628 -0.792116 -0.941591
2.107107 0.110531 -0.776595 -0.949723
2.112112 0.135366 -0.760587 -0.957260
2.117117 0.160115 -0.744104 -0.964197
2.122122 0.184765 -0.727154 -0.970531
2.127127 0.209299 -0.709749 -0.976257
2.132132 0.233701 -0.691900 -0.981372
2.137137 0.257958 -0.673617 -0.985872
2.142142 0.282052 -0.654913 -0.989754
2.147147 0.305971 -0.635798 -0.993017
2.152152 0.329697 -0.616285 -0.995658
2.157157 0.353217 -0.596387 -0.997676
2.162162 0.376516 -0.576115 -0.999068
2.167167 0.399579 -0.555482 -0.999835
2.172172 0.422392 -0.534501 -0.999976
2.177177 0.444941 -0.513185 -0.999491
2.182182 0.467210 -0.491549 -0.998380
2.187187 0.489188 -0.469604 -0.996644
2.192192 0.510858 -0.447365 -0.994283
2.197197 0.532209 -0.424846 -0.991300
2.202202 0.553227 -0.402061 -0.987696
2.207207 0.573898 -0.379025 -0.983474
2.212212 0.594210 -0.355750 -0.978636
2.217217 0.614150 -0.332254 -0.973184
2.222222 0.633705 -0.308549 -0.967124
2.227227 0.652863 -0.284650 -0.960458
2.232232 0.671613 -0.260574 -0.953190
2.237237 0.689941 -0.236335 -0.945326
2.242242 0.707838 -0.211947 -0.936869
2.247247 0.725292 -0.187427 -0.927826
2.252252 0.742291 -0.162789 -0.918202
2.257257 0.758826 -0.138049 -0.908003
2.262262 0.774885 -0.113223 -0.897235
2.267267 0.790459 -0.088326 -0.885905
2.272272 0.805538 -0.063374 -0.874021
2.277277 0.820113 -0.038382 -0.861589
2.282282 0.834174 -0.013366 -0.848618
2.287287 0.847713 0.011658 -0.835115
2.292292 0.860721 0.036675 -0.821089
2.297297 0.873189 0.061669 -0.806549
2.302302 0.885112 0.086625 -0.791504
2.307307 0.896479 0.111526 -0.775964
2.312312 0.907286 0.136357 -0.759937
2.317317 0.917524 0.161103 -0.743435
2.322322 0.927188 0.185749 -0.726467
2.327327 0.936271 0.210277 -0.709044
2.332332 0.944767 0.234674 -0.691177
2.337337 0.952672 0.258925 -0.672877
2.342342 0.959981 0.283013 -0.654156
2.347347 0.966688 0.306923 -0.635025
2.352352 0.972790 0.330642 -0.615497
2.357357 0.978283 0.354154 -0.595583
2.362362 0.983163 0.377443 -0.575296
2.367367 0.987428 0.400497 -0.554649
2.372372 0.991074 0.423299 -0.533655
2.377377 0.994099 0.445837 -0.512326
2.382382 0.996502 0.468095 -0.490677
2.387387 0.998281 0.490060 -0.468720
2.392392 0.999435 0.511719 -0.446470
2.397397 0.999963 0.533057 -0.423940
2.402402 0.999865 0.554061 -0.401145
2.407407 0.999141 0.574718 -0.378098
2.412412 0.997791 0.595015 -0.354815
2.417417 0.995816 0.614939 -0.331309
2.422422 0.993217 0.634479 -0.307596
2.427427 0.989997 0.653621 -0.283691
2.432432 0.986156 0.672354 -0.259608
2.437437 0.981698 0.690666 -0.235362
2.442442 0.976626 0.708545 -0.210969
2.447447 0.970941 0.725981 -0.186443
2.452452 0.964649 0.742962 -0.161801
2.457457 0.957753 0.759477 -0.137058
2.462462 0.950256 0.775517 -0.112229
2.467467 0.942165 0.791072 -0.087329
2.472472 0.933484 0.806131 -0.062375
2.477477 0.924218 0.820685 -0.037382
2.482482 0.914374 0.834726 -0.012365
2.487487 0.903957 0.848243 0.012659
2.492492 0.892973 0.861230 0.037676
2.497497 0.881431 0.873677 0.062668
2.502503 0.869336 0.885577 0.087622
2.507508 0.856698 0.896922 0.112521
2.512513 0.843522 0.907706 0.137349
2.517518 0.829819 0.917921 0.162091
2.522523 0.815596 0.927562 0.186732
2.527528 0.800862 0.936622 0.211256
2.532533 0.785626 0.945095 0.235647
2.537538 0.769899 0.952976 0.259891
2.542543 0.753690 0.960261 0.283973
2.547548 0.737008 0.966944 0.307876
2.552553 0.719865 0.973022 0.331587
2.557558 0.702271 0.978490 0.355090
2.562563 0.684238 0.983346 0.378370
2.567568 0.665776 0.987585 0.401414
2.572573 0.646897 0.991207 0.424206
2.577578 0.627613 0.994207 0.446733
2.582583 0.607935 0.996585 0.468979
2.587588 0.587878 0.998339 0.490933
2.592593 0.567452 0.999468 0.512578
2.597598 0.546670 0.999971 0.533903
2.602603 0.525547 0.999848 0.554894
2.607608 0.504094 0.999099 0.575537
2.612613 0.482326 0.997723 0.595819
2.617618 0.460255 0.995724 0.615728
2.622623 0.437896 0.993100 0.635252
2.627628 0.415264 0.989855 0.654378
2.632633 0.392371 0.985990 0.673095
2.637638 0.369232 0.981507 0.691389
2.642643 0.345862 0.976410 0.709251
2.647648 0.322276 0.970701 0.726669
2.652653 0.298487 0.964385 0.743631
2.657658 0.274512 0.957464 0.760128
2.662663 0.250365 0.949944 0.776149
2.667668 0.226061 0.941829 0.791684
2.672673 0.201616 0.933125 0.806723
2.677678 0.177044 0.923836 0.821257
2.682683 0.152361 0.913968 0.835276
2.687688 0.127583 0.903528 0.848773
2.692693 0.102726 0.892522 0.861738
2.697698 0.077803 0.880958 0.874163
2.702703 0.052832 0.868841 0.886041
2.707708 0.027828 0.856181 0.897365
2.712713 0.002807 0.842984 0.908126
2.717718 -0.022216 0.829260 0.918318
2.722723 -0.047225 0.815016 0.927936
2.727728 -0.072205 0.800262 0.936972
2.732733 -0.097140 0.785007 0.945421
2.737738 -0.122013 0.769260 0.953279
2.742743 -0.146811 0.753031 0.960540
2.747748 -0.171516 0.736331 0.967199
2.752753 -0.196114 0.719170 0.973252
2.757758 -0.220589 0.701558 0.978696
2.762763 -0.244926 0.683507 0.983527
2.767768 -0.269109 0.665028 0.987742
2.772773 -0.293124 0.646133 0.991339
2.777778 -0.316956 0.626833 0.994315
2.782783 -0.340589 0.607140 0.996668
2.787788 -0.364009 0.587068 0.998397
2.792793 -0.387201 0.566627 0.999500
2.797798 -0.410150 0.545832 0.999978
2.802803 -0.432842 0.524695 0.999830
2.807808 -0.455264 0.503229 0.999056
2.812813 -0.477400 0.481448 0.997655
2.817818 -0.499237 0.459366 0.995631
2.822823 -0.520762 0.436996 0.992982
2.827828 -0.541961 0.414353 0.989712
2.832833 -0.562820 0.391450 0.985822
2.837838 -0.583327 0.368301 0.981315
2.842843 -0.603468 0.344923 0.976193
2.847848 -0.623232 0.321328 0.970460
2.852853 -0.642605 0.297532 0.964119
2.857858 -0.661576 0.273549 0.957175
2.862863 -0.680133 0.249396 0.949631
2.867868 -0.698263 0.225086 0.941492
2.872873 -0.715957 0.200635 0.932764
2.877878 -0.733202 0.176059 0.923452
2.882883 -0.749988 0.151372 0.913561
2.887888 -0.766304 0.126591 0.903099
2.892893 -0.782141 0.101730 0.892070
2.897898 -0.797487 0.076805 0.880484
2.902903 -0.812334 0.051833 0.868345
2.907908 -0.826673 0.026828 0.855663
2.912913 -0.840494 0.001806 0.842445
2.917918 -0.853788 -0.023217 0.828700
2.922923 -0.866548 -0.048225 0.814436
2.927928 -0.878765 -0.073203 0.799661
2.932933 -0.890432 -0.098136 0.784386
2.937938 -0.901542 -0.123007 0.768620
2.942943 -0.912086 -0.147801 0.752372
2.947948 -0.922060 -0.172502 0.735653
2.952953 -0.931456 -0.197095 0.718474
2.957958 -0.940269 -0.221565 0.700845
2.962963 -0.948493 -0.245896 0.682776
2.967968 -0.956123 -0.270073 0.664280
2.972973 -0.963154 -0.294081 0.645369
2.977978 -0.969582 -0.317905 0.626053
2.982983 -0.975404 -0.341530 0.606345
2.987988 -0.980614 -0.364941 0.586257
2.992993 -0.985210 -0.388123 0.565802
2.997998 -0.989189 -0.411063 0.544993
3.003003 -0.992549 -0.433744 0.523842
3.008008 -0.995287 -0.456155 0.502364
3.013013 -0.997402 -0.478279 0.480571
3.018018 -0.998892 -0.500105 0.458477
3.023023 -0.999757 -0.521616 0.436096
3.028028 -0.999996 -0.542802 0.413441
3.033033 -0.999608 -0.563647 0.390528
3.038038 -0.998595 -0.584140 0.367371
3.043043 -0.996956 -0.604266 0.343983
3.048048 -0.994693 -0.624014 0.320380
3.053053 -0.991807 -0.643372 0.296576
3.058058 -0.988300 -0.662326 0.272587
3.063063 -0.984174 -0.680866 0.248426
3.068068 -0.979431 -0.698980 0.224111
3.073073 -0.974076 -0.716655 0.199654
3.078078 -0.968110 -0.733882 0.175073
3.083083 -0.961538 -0.750650 0.150383
3.088088 -0.954364 -0.766947 0.125598
3.093093 -0.946592 -0.782764 0.100734
3.098098 -0.938228 -0.798091 0.075807
3.103103 -0.929276 -0.812918 0.050833
3.108108 -0.919742 -0.827236 0.025827
3.113113 -0.909632 -0.841036 0.000805
3.118118 -0.898953 -0.854309 -0.024218
3.123123 -0.887710 -0.867047 -0.049225
3.128128 -0.875912 -0.879243 -0.074202
3.133133 -0.863565 -0.890887 -0.099132
3.138138 -0.850677 -0.901974 -0.124000
3.143143 -0.837257 -0.912496 -0.148791
3.148148 -0.823312 -0.922447 -0.173488
3.153153 -0.808852 -0.931820 -0.198077
3.158158 -0.793885 -0.940609 -0.222541
3.163163 -0.778422 -0.948810 -0.246866
3.168168 -0.762470 -0.956416 -0.271037
3.173173 -0.746041 -0.963423 -0.295038
3.178178 -0.729145 -0.969827 -0.318854
3.183183 -0.711793 -0.975624 -0.342471
3.188188 -0.693994 -0.980809 -0.365873
3.193193 -0.675762 -0.985381 -0.389046
3.198198 -0.657105 -0.989335 -0.411975
3.203203 -0.638038 -0.992670 -0.434646
3.208208 -0.618571 -0.995383 -0.457045
3.213213 -0.598716 -0.997473 -0.479158
3.218218 -0.578487 -0.998939 -0.500971
3.223223 -0.557895 -0.999778 -0.522470
3.228228 -0.536954 -0.999992 -0.543642
3.233233 -0.515677 -0.999580 -0.564474
3.238238 -0.494076 -0.998541 -0.584952
3.243243 -0.472167 -0.996877 -0.605063
3.248248 -0.449961 -0.994589 -0.624796
3.253253 -0.427474 -0.991678 -0.644138
